date,temperature,humidity,pressure,wind_speed,rain,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
2022-10-06,27.6,79,1007.3,15.5,0.0,45.52916666666667,20.041666666666668,360.4166666666667,16.695833333333333,15.679166666666667,67.125,62.958333333333336
2022-10-07,28.1,75,1006.8,16.0,0.0,66.17916666666666,37.3,617.7083333333334,27.2375,28.425,97.75,93.41666666666669
2022-10-08,30.9,49,1007.1,13.4,0.0,75.21249999999999,49.020833333333336,543.2083333333334,25.829166666666666,26.4125,130.41666666666666,138.83333333333334
2022-10-09,29.4,56,1008.1,13.2,0.0,135.09166666666667,90.69166666666666,907.5833333333334,30.254166666666663,35.795833333333334,205.25,189.4583333333333
2022-10-10,29.1,65,1009.6,11.9,0.0,96.42916666666667,59.0125,1030.9166666666667,44.44583333333333,45.3,125.45833333333331,183.9583333333333
2022-10-11,27.5,67,1008.9,10.4,0.0,82.59583333333333,49.083333333333336,1067.5416666666667,49.19166666666666,51.145833333333336,107.04166666666669,157.25
2022-10-12,26.2,80,1009.8,10.9,0.0,60.7125,36.57083333333333,895.0833333333334,40.28333333333333,38.1125,102.29166666666669,141.625
2022-10-13,26.1,80,1011.6,10.4,0.0,41.85416666666666,24.229166666666668,674.9166666666666,32.43333333333333,27.941666666666663,85.58333333333333,94.58333333333331
2022-10-14,26.8,71,1011.9,12.2,0.0,50.94166666666666,30.83333333333333,760.8333333333334,37.25416666666667,36.25,91.04166666666669,94.16666666666669
2022-10-15,27.0,77,1011.3,13.1,0.0,54.71666666666667,34.05416666666667,767.5416666666666,36.53333333333333,36.43333333333333,106.33333333333331,118.0
2022-10-16,27.9,67,1012.1,13.7,0.0,76.37083333333334,49.00833333333333,893.0416666666666,37.29583333333333,37.13333333333333,136.75,144.79166666666666
2022-10-17,27.9,58,1012.9,14.3,0.0,69.47916666666667,44.60416666666666,761.3333333333334,35.55833333333333,33.21666666666667,120.33333333333331,157.41666666666666
2022-10-18,27.2,79,1011.3,14.7,0.0,45.88333333333333,25.54583333333333,556.0833333333334,26.97083333333333,26.075,84.0,106.5
2022-10-19,26.6,83,1010.7,11.7,0.0,42.7875,22.004166666666663,434.625,22.933333333333334,20.229166666666668,82.45833333333333,74.875
2022-10-20,26.5,83,1011.2,11.6,0.0,40.10416666666666,19.883333333333333,393.3333333333333,19.6625,18.5625,92.33333333333331,73.95833333333333
2022-10-21,27.1,73,1014.5,9.8,0.0,111.64166666666668,71.88333333333334,854.7083333333334,35.12916666666667,44.675,134.58333333333334,123.04166666666669
2022-10-22,28.8,45,1016.1,13.5,0.0,121.5125,80.125,837.5833333333334,36.18333333333333,32.8875,126.54166666666669,170.33333333333334
2022-10-23,27.9,53,1015.1,11.1,0.0,157.08333333333334,106.10833333333332,1616.6666666666667,70.90833333333333,57.09166666666667,173.54166666666666,202.54166666666663
2022-10-24,27.5,71,1012.2,14.8,0.0,45.875,27.445833333333336,540.0,23.9,23.495833333333334,97.33333333333331,153.29166666666666
2022-10-25,27.6,77,1010.6,22.3,0.0,43.958333333333336,22.866666666666664,294.5,12.679166666666667,10.845833333333331,98.5,72.45833333333333
2022-10-26,27.8,82,1011.9,17.0,0.0,53.11666666666667,28.729166666666668,395.6666666666667,18.2125,15.704166666666666,100.29166666666669,81.20833333333333
2022-10-27,26.4,85,1012.9,10.1,0.0,52.57083333333333,28.5625,472.4583333333333,23.34166666666667,20.641666666666666,92.375,86.125
2022-10-28,26.1,80,1013.6,8.5,0.0,55.6125,30.64583333333333,523.7083333333334,26.995833333333334,23.75,84.08333333333333,88.75
2022-10-29,26.8,70,1013.9,12.0,0.0,56.4,32.766666666666666,772.0416666666666,38.833333333333336,31.05,83.58333333333333,94.95833333333331
2022-10-30,27.2,69,1014.4,13.0,0.0,58.30833333333334,33.2125,814.5,42.016666666666666,31.33333333333333,80.95833333333333,95.45833333333331
2022-10-31,26.7,80,1013.8,13.3,0.0,52.92916666666667,27.504166666666663,593.0,30.275,22.925,71.58333333333333,93.625
2022-11-01,26.8,85,1014.1,13.2,0.0,45.2125,23.5125,386.6666666666667,18.616666666666667,13.720833333333331,86.625,77.16666666666667
2022-11-02,26.6,85,1013.9,12.4,0.0,48.2625,28.10833333333333,496.625,22.9625,18.47083333333333,97.58333333333331,83.45833333333333
2022-11-03,26.6,83,1012.8,15.2,0.0,47.39166666666667,29.1375,573.1666666666666,27.116666666666664,20.954166666666666,96.54166666666669,89.58333333333333
2022-11-04,26.8,78,1013.2,15.1,0.0,42.67916666666667,26.03333333333333,559.1666666666666,27.229166666666668,21.65416666666667,88.70833333333333,83.79166666666667
2022-11-05,27.6,67,1014.2,14.8,0.0,56.27916666666667,35.020833333333336,576.7083333333334,27.166666666666668,22.183333333333334,101.04166666666669,90.79166666666669
2022-11-06,26.5,76,1014.6,13.6,0.0,61.708333333333336,39.454166666666666,528.625,26.52083333333333,21.058333333333334,96.625,106.375
2022-11-07,25.4,79,1014.6,11.8,0.7,54.0625,33.458333333333336,532.5,26.241666666666664,23.25,96.0,106.125
2022-11-08,24.8,74,1014.9,10.3,0.0,90.39583333333331,57.24583333333334,630.7916666666666,22.183333333333334,32.15833333333333,117.33333333333331,111.70833333333331
2022-11-09,25.3,70,1015.3,11.0,0.0,96.56666666666666,61.25,815.7083333333334,28.175,41.22916666666666,126.625,160.75
2022-11-10,25.4,77,1016.3,10.7,0.0,65.53333333333333,38.77916666666667,816.8333333333334,36.50416666666667,43.0375,97.66666666666669,127.16666666666669
2022-11-11,26.2,65,1017.2,11.2,0.0,126.28333333333336,83.5125,1351.4166666666667,64.92916666666666,62.0875,85.91666666666667,141.16666666666666
2022-11-12,25.5,71,1016.6,10.7,0.0,120.85,78.39166666666667,1431.6666666666667,68.8625,53.67083333333333,90.04166666666667,174.54166666666666
2022-11-13,24.8,87,1014.4,10.9,0.0,53.97083333333333,29.666666666666668,494.4583333333333,23.09583333333333,22.641666666666666,79.08333333333333,124.0
2022-11-14,26.8,78,1013.3,14.6,0.0,50.71666666666667,24.166666666666668,376.2916666666667,15.958333333333334,17.791666666666668,85.33333333333333,77.375
2022-11-15,25.8,58,1015.2,16.6,0.0,100.55,61.72083333333333,534.375,18.995833333333334,35.95,95.54166666666669,113.91666666666669
2022-11-16,24.8,55,1015.3,12.4,0.0,100.32083333333333,64.52083333333333,693.75,26.9625,42.17083333333333,116.29166666666669,153.83333333333334
2022-11-17,25.1,74,1014.9,10.6,0.0,101.79166666666669,63.48333333333333,918.6666666666666,32.266666666666666,44.24166666666667,128.79166666666666,162.95833333333334
2022-11-18,25.0,82,1014.5,10.5,0.0,73.53333333333333,42.35416666666666,716.8333333333334,28.65416666666667,33.791666666666664,100.29166666666669,144.625
2022-11-19,26.0,77,1014.5,10.1,0.0,49.1125,25.09166666666667,443.9583333333333,22.90833333333333,17.791666666666668,84.5,93.5
2022-11-20,25.4,73,1014.4,9.9,0.0,77.19583333333334,48.075,655.25,31.83333333333333,30.991666666666664,90.08333333333331,92.25
2022-11-21,25.8,56,1014.3,12.7,0.0,103.35833333333332,67.57083333333334,789.6666666666666,34.925,38.71666666666667,110.33333333333331,151.04166666666666
2022-11-22,25.2,74,1014.2,10.1,0.0,105.25416666666666,67.74583333333334,1076.375,53.63333333333333,57.26666666666667,100.875,162.83333333333334
2022-11-23,24.3,54,1014.8,11.0,0.0,102.99166666666667,68.64583333333333,869.4583333333334,37.954166666666666,50.25833333333333,108.45833333333331,156.0
2022-11-24,23.6,72,1014.1,10.7,0.0,90.72916666666669,60.25416666666666,980.125,46.80833333333334,50.84583333333333,107.20833333333331,159.16666666666666
2022-11-25,23.3,74,1014.7,8.5,0.0,61.93333333333334,33.88333333333333,809.2916666666666,39.69583333333333,35.0875,98.58333333333331,124.125
2022-11-26,23.7,60,1013.9,11.2,0.0,85.77083333333333,56.63333333333333,1106.375,60.35833333333333,50.270833333333336,87.5,127.79166666666669
2022-11-27,23.4,80,1010.5,8.8,0.0,59.59166666666667,37.96666666666667,877.1666666666666,44.02916666666667,41.5375,101.16666666666669,135.375
2022-11-28,23.7,65,1011.6,10.2,0.0,98.925,67.675,1221.4583333333333,72.69583333333334,52.80833333333334,56.708333333333336,141.5
2022-11-29,23.9,47,1014.0,12.2,0.0,84.32916666666667,57.80416666666667,728.3333333333334,41.36666666666667,32.84166666666667,77.29166666666667,152.79166666666666
2022-11-30,23.7,36,1015.3,12.1,0.0,97.55833333333334,66.86666666666666,723.8333333333334,40.141666666666666,35.045833333333334,90.66666666666669,153.125
2022-12-01,22.8,39,1014.5,12.1,0.0,105.71666666666664,72.13333333333334,788.2916666666666,41.23333333333333,40.91666666666666,93.625,157.125
2022-12-02,22.2,62,1012.7,11.0,0.0,88.50416666666666,58.20416666666667,1009.5,53.9125,46.55833333333334,69.5,159.875
2022-12-03,23.1,71,1013.2,9.3,0.0,75.09583333333333,46.40416666666667,741.0833333333334,46.333333333333336,46.32916666666667,67.20833333333333,112.08333333333331
2022-12-04,22.7,50,1015.2,11.8,0.0,127.48333333333332,86.58749999999999,774.5833333333334,36.65833333333333,43.16666666666666,90.33333333333331,155.83333333333334
2022-12-05,22.3,56,1016.6,11.2,0.0,125.79166666666669,82.28750000000001,1061.375,53.72083333333333,64.32083333333334,83.29166666666667,165.20833333333334
2022-12-06,22.3,57,1016.7,10.8,0.0,150.17083333333332,101.125,1321.4583333333333,56.67083333333333,68.03333333333333,102.79166666666669,169.0
2022-12-07,22.2,52,1016.0,10.6,0.0,129.02083333333334,87.85000000000001,1306.5833333333333,59.325,57.395833333333336,94.25,169.83333333333334
2022-12-08,22.1,70,1014.9,10.6,0.0,102.72916666666669,66.32916666666667,1403.8333333333333,69.95416666666667,52.00833333333333,71.5,167.04166666666666
2022-12-09,22.2,86,1013.1,8.9,0.0,74.51666666666667,45.41666666666666,1021.75,49.30833333333334,44.40833333333333,88.08333333333333,129.41666666666666
2022-12-10,23.1,57,1013.3,11.0,0.0,106.55,71.40833333333333,868.8333333333334,43.5875,42.16666666666666,75.45833333333333,148.41666666666666
2022-12-11,23.6,43,1014.7,19.4,0.0,91.44166666666666,60.52916666666667,578.4166666666666,17.370833333333334,30.941666666666663,111.5,155.95833333333334
2022-12-12,23.1,42,1014.9,17.0,0.0,85.375,54.6375,765.9166666666666,34.94166666666667,30.666666666666668,95.75,145.45833333333334
2022-12-13,22.7,42,1016.0,20.0,0.0,54.145833333333336,35.583333333333336,537.2916666666666,23.479166666666668,20.604166666666668,67.5,144.875
2022-12-14,23.1,34,1016.4,19.0,0.0,0.9208333333333334,0.65,59.91666666666666,0.0,0.5291666666666667,30.375,46.458333333333336
2022-12-15,21.1,49,1014.9,10.2,0.0,1.1666666666666667,0.8125,62.91666666666666,0.0,0.2291666666666666,34.0,15.5
2022-12-16,20.6,69,1013.3,9.1,0.0,71.24166666666666,47.65833333333333,969.4583333333334,47.12916666666666,41.708333333333336,79.08333333333333,71.625
2022-12-17,20.6,74,1014.1,8.8,0.0,79.60000000000001,52.82083333333333,1176.375,60.65416666666667,58.85,67.125,139.20833333333334
2022-12-18,21.3,59,1014.8,10.4,0.0,113.27083333333331,77.22083333333333,1500.5,78.07916666666667,70.04166666666667,66.66666666666667,154.75
2022-12-19,20.9,57,1013.7,9.5,0.0,108.06666666666666,71.14166666666667,1267.3333333333333,71.62916666666666,69.96666666666667,67.83333333333333,159.41666666666666
2022-12-20,21.2,47,1013.2,13.2,0.0,75.21249999999999,47.22916666666666,1149.5833333333333,57.93333333333334,52.23333333333333,68.70833333333333,151.16666666666666
2022-12-21,20.6,46,1014.4,12.4,0.0,84.46249999999999,53.93333333333334,754.125,47.2125,40.50833333333333,64.20833333333333,135.95833333333334
2022-12-22,20.1,39,1014.8,13.6,0.0,59.36666666666667,37.66666666666666,587.375,32.025,33.55833333333333,72.45833333333333,124.45833333333331
2022-12-23,19.2,44,1014.0,10.5,0.0,91.00833333333333,57.36666666666667,985.4583333333334,55.958333333333336,55.26666666666667,52.75,138.45833333333334
2022-12-24,19.2,37,1015.6,14.0,0.0,68.20833333333333,44.00833333333333,762.2916666666666,48.6625,48.35833333333333,63.208333333333336,122.5
2022-12-25,19.1,43,1016.4,11.4,0.0,86.35000000000001,58.10416666666666,716.4166666666666,35.1,40.79583333333333,92.75,135.20833333333334
2022-12-26,19.7,43,1017.4,9.8,0.0,113.70416666666668,76.85000000000001,993.2916666666666,51.78333333333333,54.125,75.375,157.375
2022-12-27,20.4,39,1018.8,12.3,0.0,101.10833333333332,67.91666666666667,763.4166666666666,31.15833333333333,45.11666666666667,88.0,158.875
2022-12-28,20.1,61,1018.2,10.3,0.0,143.21666666666667,92.5,1454.7083333333333,56.675,72.72083333333333,106.70833333333331,166.08333333333334
2022-12-29,23.3,72,1017.5,20.8,0.0,74.40833333333333,44.18333333333334,810.5,32.483333333333334,35.1625,98.79166666666669,159.375
2022-12-30,20.5,45,1020.5,12.8,0.0,61.47916666666666,34.4,516.5833333333334,24.15,35.725,74.875,96.70833333333331
2022-12-31,19.1,48,1021.7,12.2,0.0,76.20416666666667,48.19166666666666,659.3333333333334,26.879166666666663,39.72916666666666,99.45833333333331,114.125
2023-01-01,19.8,65,1019.2,9.7,0.0,69.53750000000001,38.4625,782.7083333333334,36.35416666666666,33.37916666666667,84.91666666666667,129.58333333333334
2023-01-02,19.7,52,1018.8,11.6,0.0,98.88333333333333,59.99166666666667,905.7083333333334,47.24166666666667,49.3625,71.70833333333333,119.41666666666669
2023-01-03,19.7,36,1021.2,16.5,0.0,77.68333333333334,51.5125,542.7083333333334,25.275,27.15416666666667,80.125,153.0
2023-01-04,18.8,33,1021.8,20.3,0.0,60.7875,40.72083333333333,466.625,18.004166666666666,25.825,94.54166666666669,117.20833333333331
2023-01-05,17.5,32,1021.9,20.0,0.0,63.775,43.60833333333333,487.625,14.416666666666666,28.4625,103.04166666666669,119.95833333333331
2023-01-06,18.4,28,1021.4,21.1,0.0,67.63333333333334,46.22083333333333,515.0833333333334,14.479166666666666,31.416666666666668,108.25,121.75
2023-01-07,19.9,29,1020.2,18.2,0.0,73.10416666666667,50.18333333333334,682.1666666666666,24.09583333333333,39.6125,101.625,132.08333333333334
2023-01-08,19.2,39,1018.8,12.4,0.0,125.82916666666668,87.09583333333335,1645.7916666666667,70.9875,82.81666666666666,104.625,144.625
2023-01-09,19.3,70,1019.6,9.0,0.0,128.42083333333332,87.19583333333333,1781.0833333333333,81.33333333333333,80.41250000000001,93.375,173.375
2023-01-10,19.8,73,1019.1,10.3,0.0,162.80416666666667,110.39166666666668,2022.9583333333333,88.10000000000001,84.10833333333333,79.41666666666667,172.33333333333334
2023-01-11,21.5,77,1015.2,19.1,0.2,54.75,30.45,667.0833333333334,29.054166666666664,25.629166666666663,76.79166666666667,153.83333333333334
2023-01-12,18.0,29,1014.2,26.2,0.0,77.04166666666667,24.604166666666668,348.0416666666667,17.087500000000002,18.65,68.5,77.875
2023-01-13,15.2,18,1016.0,20.2,0.0,62.78333333333333,33.55833333333333,615.6666666666666,30.266666666666666,28.516666666666666,81.54166666666667,80.08333333333333
2023-01-14,15.3,29,1018.9,11.2,0.0,46.44583333333333,27.5875,589.8333333333334,32.737500000000004,23.4625,68.83333333333333,98.66666666666669
2023-01-15,14.8,44,1017.5,9.6,0.0,67.01666666666667,42.52916666666667,765.375,32.82083333333333,38.59583333333333,85.95833333333333,92.66666666666669
2023-01-16,16.4,55,1015.8,12.1,0.0,96.44166666666666,60.375,738.2916666666666,35.270833333333336,60.37083333333334,76.83333333333333,135.625
2023-01-17,17.0,37,1017.1,12.0,0.0,117.58333333333331,79.125,1056.25,47.25,59.9125,93.125,156.125
2023-01-18,17.7,40,1017.0,10.9,0.0,147.65833333333333,101.02083333333331,1448.25,78.37083333333334,57.18333333333334,63.41666666666666,168.33333333333334
2023-01-19,18.4,35,1016.5,16.0,0.0,99.225,66.89999999999999,839.875,42.19166666666667,30.99166666666667,77.25,170.33333333333334
2023-01-20,17.6,47,1017.2,15.5,0.0,83.5125,54.833333333333336,676.2083333333334,22.558333333333334,30.8125,109.08333333333331,145.375
2023-01-21,17.2,50,1018.2,12.3,0.0,72.61666666666666,48.16666666666666,678.625,25.5875,36.13333333333333,96.41666666666669,147.875
2023-01-22,16.5,48,1017.6,11.4,0.0,75.94583333333334,50.04166666666666,862.1666666666666,37.94166666666667,45.25416666666666,84.45833333333333,132.58333333333334
2023-01-23,16.5,32,1018.0,13.8,0.0,53.49583333333334,34.68333333333333,722.4583333333334,33.233333333333334,32.0875,71.125,118.0
2023-01-24,15.0,41,1017.2,11.1,0.0,78.99166666666666,50.55,869.5,41.43333333333333,40.18333333333333,82.83333333333333,118.54166666666669
2023-01-25,14.8,43,1017.8,11.8,0.0,69.38333333333334,41.329166666666666,718.0833333333334,37.67083333333333,39.61666666666667,80.70833333333333,113.33333333333331
2023-01-26,16.4,29,1019.7,17.8,0.0,49.2875,31.70833333333333,483.7083333333333,24.64583333333333,31.058333333333334,82.625,114.29166666666669
2023-01-27,17.3,26,1019.1,22.4,0.0,51.97916666666666,34.92916666666667,452.7083333333333,17.658333333333335,25.27083333333333,104.54166666666669,91.25
2023-01-28,18.0,24,1015.2,15.9,0.0,65.15833333333333,44.30416666666667,626.125,32.583333333333336,27.58333333333333,96.25,104.75
2023-01-29,17.4,43,1012.0,12.9,0.0,57.925,38.5625,743.5833333333334,40.78333333333333,33.729166666666664,75.25,133.20833333333334
2023-01-30,18.1,49,1016.3,12.5,0.0,91.62083333333334,58.92916666666667,1110.1666666666667,49.82916666666667,49.3375,91.66666666666669,101.16666666666669
2023-01-31,19.4,36,1019.9,19.2,0.0,81.39999999999999,53.96666666666667,655.3333333333334,28.725,29.42083333333333,89.75,155.625
2023-02-01,19.5,40,1019.1,18.7,0.0,75.91666666666667,51.395833333333336,823.5,33.02916666666667,35.6625,107.33333333333331,145.95833333333334
2023-02-02,18.9,47,1017.4,13.3,0.0,142.32500000000002,98.3375,1881.1666666666667,74.78333333333333,77.6125,138.79166666666666,156.91666666666666
2023-02-03,18.7,53,1016.6,10.1,0.0,126.53333333333336,87.45833333333333,1975.0416666666667,97.48333333333332,73.45416666666667,83.83333333333333,174.0
2023-02-04,19.3,82,1014.7,9.4,0.0,103.47083333333336,68.09166666666667,1397.375,57.4875,48.8,115.125,171.75
2023-02-05,21.4,83,1012.8,16.2,0.0,63.26666666666667,35.770833333333336,715.75,29.320833333333336,24.54583333333333,79.45833333333333,140.08333333333334
2023-02-06,22.8,70,1012.8,12.5,0.0,98.49583333333334,53.4875,819.3333333333334,33.7625,28.425,124.66666666666669,126.04166666666669
2023-02-07,20.3,74,1013.7,9.8,0.0,179.6208333333333,115.6875,1715.9166666666667,72.40416666666667,54.36666666666667,149.83333333333334,198.375
2023-02-08,20.9,83,1013.7,11.8,0.0,76.825,44.57083333333333,826.875,37.425,31.075,87.125,161.54166666666666
2023-02-09,21.7,85,1012.4,17.1,0.0,57.3625,32.6375,510.7083333333333,20.766666666666666,20.7625,83.875,111.875
2023-02-10,22.6,81,1012.3,22.2,0.0,46.81666666666666,24.7125,357.9166666666667,13.2,14.633333333333333,91.625,86.41666666666667
2023-02-11,22.1,67,1015.7,12.8,0.0,108.475,68.0125,915.25,37.66666666666666,33.45,107.45833333333331,107.875
2023-02-12,23.2,37,1018.9,15.2,0.0,73.97500000000001,43.00833333333333,730.9583333333334,43.575,28.183333333333334,62.79166666666666,151.91666666666666
2023-02-13,21.9,32,1018.9,15.1,0.0,87.04166666666667,56.23333333333333,900.4583333333334,37.25833333333333,37.8875,127.75,131.58333333333334
2023-02-14,21.9,79,1016.0,14.6,0.0,76.15833333333333,44.4125,884.2916666666666,34.862500000000004,32.266666666666666,119.45833333333331,159.5
2023-02-15,20.9,90,1014.6,9.1,0.0,99.47083333333336,60.95,1277.3333333333333,52.875,47.84583333333333,111.54166666666669,155.875
2023-02-16,22.2,83,1014.6,13.9,0.0,68.41250000000001,42.16666666666666,929.5416666666666,43.41666666666666,33.520833333333336,79.375,141.91666666666666
2023-02-17,22.4,81,1015.0,10.3,0.0,85.44583333333333,56.1,1069.5416666666667,46.020833333333336,36.083333333333336,107.25,143.375
2023-02-18,21.5,77,1014.6,8.7,0.0,120.65416666666664,82.46249999999999,1370.375,52.67916666666667,42.95,142.16666666666666,185.16666666666663
2023-02-19,21.6,87,1013.2,10.2,0.0,72.48333333333333,44.6125,993.8333333333334,42.42083333333333,36.74583333333333,94.66666666666669,161.29166666666666
2023-02-20,23.4,79,1011.5,15.8,0.0,57.55416666666667,30.7875,628.0416666666666,26.566666666666663,23.445833333333336,92.25,105.95833333333331
2023-02-21,23.0,85,1012.3,12.9,0.0,79.89166666666667,48.05416666666667,829.0416666666666,33.833333333333336,28.7875,116.875,120.70833333333331
2023-02-22,22.8,82,1012.5,18.3,0.0,41.56666666666667,22.29583333333333,389.0,16.454166666666666,13.658333333333331,98.54166666666669,109.66666666666669
2023-02-23,22.4,81,1013.0,13.1,0.0,51.5625,28.445833333333336,542.9583333333334,25.8375,21.2,96.66666666666669,74.83333333333333
2023-02-24,21.9,85,1014.6,13.1,0.0,69.85833333333333,32.88333333333333,623.0416666666666,26.6625,23.695833333333336,97.08333333333331,95.91666666666669
2023-02-25,23.2,79,1016.0,15.9,0.0,56.52916666666667,27.8375,575.7083333333334,28.4375,20.945833333333333,61.54166666666666,90.16666666666669
2023-02-26,23.5,82,1017.2,15.1,0.0,49.2375,30.22083333333333,630.125,30.379166666666663,24.28333333333333,68.20833333333333,84.375
2023-02-27,23.2,84,1016.8,12.9,0.0,69.37916666666666,42.50416666666667,896.9583333333334,38.49166666666667,32.708333333333336,95.70833333333331,118.16666666666669
2023-02-28,23.0,83,1016.0,14.3,0.0,66.07083333333334,39.65,799.875,37.35833333333333,28.933333333333334,81.66666666666667,118.91666666666669
2023-03-01,23.5,79,1016.7,9.9,0.0,115.99583333333334,74.14999999999999,937.25,36.54583333333333,27.78333333333333,100.08333333333331,129.5
2023-03-02,26.3,48,1017.6,15.1,0.0,96.0,63.07083333333333,681.375,23.683333333333334,27.79583333333333,126.375,162.54166666666666
2023-03-03,26.1,51,1018.2,12.4,0.0,110.4375,73.59583333333333,699.625,28.33333333333333,32.69583333333333,130.20833333333334,169.79166666666666
2023-03-04,26.0,50,1017.9,15.3,0.0,90.40416666666664,60.5125,750.4583333333334,25.916666666666668,29.6875,141.29166666666666,174.54166666666666
2023-03-05,25.8,50,1017.5,14.6,0.0,115.97916666666669,79.8625,1175.5833333333333,38.32083333333333,36.21666666666666,157.375,189.41666666666663
2023-03-06,25.4,56,1015.2,13.2,0.0,118.52083333333331,79.9875,1318.25,41.49583333333333,43.25833333333333,171.04166666666666,201.2083333333333
2023-03-07,24.7,71,1013.9,12.8,0.0,103.4625,66.08749999999999,1305.4583333333333,49.8375,49.62083333333334,137.91666666666666,184.5833333333333
2023-03-08,24.7,73,1015.0,11.2,0.0,153.07916666666668,103.22916666666669,1606.9583333333333,53.3125,60.46666666666667,191.75,190.8333333333333
2023-03-09,25.9,60,1015.4,11.9,0.0,175.01666666666665,119.77083333333331,1663.1666666666667,55.7875,44.05416666666667,200.625,208.41666666666663
2023-03-10,25.8,55,1015.0,12.6,0.0,126.19166666666666,87.0625,1358.25,55.7125,44.6875,179.83333333333334,214.625
2023-03-11,25.4,63,1014.3,11.8,0.0,100.3875,68.7625,1373.5,63.04166666666666,51.11666666666667,99.58333333333331,160.83333333333334
2023-03-12,25.7,63,1013.4,14.1,0.0,84.3125,57.55833333333334,1294.2083333333333,61.59166666666667,50.875,76.70833333333333,154.875
2023-03-13,25.0,72,1013.2,13.1,0.0,73.71666666666667,48.26666666666667,1136.0833333333333,46.52916666666667,47.395833333333336,113.66666666666669,158.16666666666666
2023-03-14,24.0,81,1011.4,12.9,0.0,49.75833333333333,31.441666666666663,830.75,40.4875,36.49583333333333,63.25,114.625
2023-03-15,25.1,80,1008.9,14.3,0.0,45.49583333333334,25.133333333333336,448.75,18.6125,19.120833333333334,73.95833333333333,87.79166666666667
2023-03-16,25.5,80,1008.8,13.9,0.0,42.55416666666667,23.383333333333336,505.875,21.691666666666663,20.216666666666665,74.41666666666667,76.70833333333333
2023-03-17,25.6,80,1010.0,13.1,0.0,44.77916666666667,26.2875,623.5416666666666,27.92083333333333,25.96666666666667,83.54166666666667,80.70833333333333
2023-03-18,25.4,66,1010.1,11.3,0.0,84.5625,54.36666666666667,912.9583333333334,38.208333333333336,43.375,128.70833333333334,135.375
2023-03-19,24.9,69,1009.0,12.4,0.0,73.6375,44.85833333333333,752.2083333333334,30.6625,40.99166666666667,123.33333333333331,161.45833333333334
2023-03-20,24.5,77,1007.9,8.2,0.0,51.3125,25.8625,523.5416666666666,22.59583333333333,26.20833333333333,84.54166666666667,103.58333333333331
2023-03-21,25.1,71,1008.1,14.0,0.0,39.99166666666667,18.6625,363.0,15.295833333333334,14.8625,67.125,70.20833333333333
2023-03-22,23.9,78,1009.2,14.5,0.4,34.4375,18.65833333333333,358.3333333333333,14.833333333333334,14.354166666666666,67.16666666666667,64.0
2023-03-23,23.4,81,1008.7,15.6,3.8,40.0875,18.525,319.0416666666667,13.841666666666669,11.975,59.125,64.79166666666667
2023-03-24,24.4,60,1008.5,23.9,0.0,49.10416666666666,18.383333333333333,265.3333333333333,10.508333333333333,7.975,114.29166666666669,70.375
2023-03-25,24.5,67,1011.0,17.4,0.0,47.025,20.916666666666668,320.3333333333333,12.404166666666669,9.983333333333333,112.875,72.16666666666667
2023-03-26,24.1,75,1012.7,14.8,0.0,57.45416666666667,30.20833333333333,597.8333333333334,24.79583333333333,21.7125,111.58333333333331,93.875
2023-03-27,24.6,69,1011.9,15.0,0.0,56.34166666666667,31.6625,650.4583333333334,29.429166666666664,25.620833333333334,100.45833333333331,101.125
2023-03-28,24.5,78,1010.3,18.5,0.0,48.98333333333333,25.52083333333333,381.7916666666667,14.058333333333332,15.9625,94.79166666666669,88.79166666666667
2023-03-29,25.3,78,1009.6,20.4,0.0,50.91666666666666,21.429166666666664,308.9166666666667,10.504166666666666,12.520833333333334,80.625,72.70833333333333
2023-03-30,25.2,71,1008.5,18.8,0.8,56.525000000000006,23.054166666666664,316.0416666666667,10.9125,13.470833333333331,112.0,78.125
2023-03-31,25.8,76,1007.9,20.0,0.0,48.625,23.34166666666667,288.2916666666667,8.958333333333334,9.9375,112.45833333333331,78.54166666666667
2023-04-01,25.6,74,1009.3,20.3,0.0,37.97083333333333,19.39583333333333,168.04166666666666,3.4625,5.145833333333333,96.33333333333331,71.70833333333333
2023-04-02,25.4,77,1008.9,21.5,0.0,41.00833333333333,20.47083333333333,299.625,8.674999999999999,11.5,96.375,65.54166666666667
2023-04-03,26.1,78,1007.6,22.6,0.3,47.59583333333333,21.075,321.5833333333333,11.566666666666668,13.183333333333332,83.58333333333333,68.04166666666667
2023-04-04,24.9,74,1009.7,16.3,0.0,33.575,16.787499999999998,373.9583333333333,14.029166666666669,13.058333333333332,111.83333333333331,82.41666666666667
2023-04-05,25.1,69,1010.0,18.1,0.0,29.883333333333336,16.5625,435.625,17.425,15.020833333333334,116.41666666666669,77.79166666666667
2023-04-06,25.0,76,1011.1,16.5,0.0,38.725,20.229166666666668,499.8333333333333,22.7125,18.025,103.875,73.625
2023-04-07,25.2,78,1012.8,15.6,0.0,48.125,27.566666666666663,710.5833333333334,29.766666666666666,25.541666666666668,111.79166666666669,96.66666666666669
2023-04-08,25.8,76,1013.6,15.6,0.0,64.03333333333333,38.3375,740.5,27.0125,25.266666666666666,126.375,128.95833333333334
2023-04-09,25.6,78,1013.6,16.5,0.0,44.1375,22.875,532.625,22.4625,21.7625,83.79166666666667,93.16666666666669
